,abb,name,lat,long,coal,oil,gas,nuclear,hydro,bio,wind,solar,geo,other
132,AK,TESORO ALASKA PETROLEUM,60.0656,-151.6719,0,57.5,46782.5,0,0,0,0,0,0,0
133,AK,TETLIN,64.8557,-146.2789,0,337,0,0,0,0,0,0,0,0
134,AK,TOGIAK,58.271,-156.6659,0,2370,0,0,0,0,0,0,0,0
135,AK,TOK,64.8557,-146.2789,0,11674,0,0,0,0,0,0,0,0
136,AK,TOKSOOK BAY,60.2992,-159.7343,0,1164,0,0,0,0,0,0,0,0
137,AK,TUNUNAK,60.2992,-159.7343,0,762,0,0,0,0,0,0,0,0
138,AK,UNALAKLEET,62.2729,-149.7143,0,4117,0,0,0,0,0,0,0,0
139,AK,UNISEA INCORPORATED G 2,51.9961,-175.5654,0,23592.5,0,0,0,0,0,0,0,0
140,AK,UNIVERSITY OF ALASKA FAIRBANKS,64.8557,-146.2789,42991.8,7156.6,0,0,0,0,0,0,0,0
141,AK,UTILITY PLANTS SECTION,64.8557,-146.2789,87641.8,0,0,0,0,0,0,0,0,0
142,AK,VALDEZ,61.4602,-144.9163,0,2600,0,0,0,0,0,0,0,0
143,AK,WALES,64.8202,-163.7929,0,524,0,0,0,0,0,0,0,0
144,AK,WESTWARD SEAFOODS INC,51.9961,-175.5654,0,17409.1,0,0,0,0,0,0,0,0
145,AK,WHALE PASS,55.5135,-132.0062,0,296,0,0,0,0,0,0,0,0
146,AK,WRANGELL,56.5405,-132.8194,0,684,0,0,0,0,0,0,0,0
147,AK,YAKUTAT,58.6026,-136.6848,0,8378,0,0,0,0,0,0,0,0
148,AL,ALABAMA PINE PULP CO INC,31.5284,-87.3368,0,8712.9,32499.1,0,0,354617.6,0,0,0,0
149,AL,ALABAMA RIVER PULP CO,31.5284,-87.3368,0,17204.1,9746,0,0,243242.8,0,0,0,0
150,AL,BANKHEAD DAM,33.3071,-87.4531,0,0,0,0,104858,0,0,0,0,0
151,AL,BARRY,31.0069,-88.0103,11014782,83,1334122,0,0,0,0,0,0,0
152,AL,BIG ESCAMBIA CREEK TREATING FACILITY,31.1279,-87.1521,0,0,14209.5,0,0,0,0,0,0,0
153,AL,BOISE CASADE PULP&PAPER MILL JACKSON ALABAMA,31.5915,-87.8198,0,139.3,67573.2,0,0,61607.9,0,0,0,0
154,AL,BROWNS FERRY,34.7749,-87.0221,0,0,0,18806504,0,0,0,0,0,0
155,AL,CHARLES R LOWMAN,31.4875,-87.9125,3330587,0,0,0,0,0,0,0,0,0
156,AL,COLBERT,34.7439,-87.8486,7166242,55946,148856,0,0,0,0,0,0,0
157,AL,COURTLAND MILL,34.5518,-87.3181,61717.2,3735.4,215069.4,0,0,522403.1,0,0,0,33826.4
158,AL,CRESTWOOD CORP  DOTHAN,31.1558,-85.355,0,414.3,654.5,0,0,0,0,0,0,0
159,AL,DISTRICT 100 TRANS GAS PIPE LINE CORP,32.5245,-86.6642,0,0,5820,0,0,0,0,0,0,0
160,AL,E C GASTON,33.2442,-86.4567,12605846,17376,0,0,0,0,0,0,0,0
161,AL,FAIRFIELD WORKS,33.5443,-86.9025,0,0,258841.1,0,0,0,0,0,0,4656
162,AL,FLOMATON TREATING FACILITY,31.1279,-87.1521,0,0,0,0,0,5406.1,0,0,0,0
163,AL,GADSDEN,34.0136,-85.9703,494621,151,14236,0,0,0,0,0,0,0
164,AL,GANTT,31.261,-86.4441,0,0,0,0,2279,0,0,0,0,0
165,AL,GENERAL ELEC PLASTIC,32.1784,-86.6559,0,0,190923,0,0,0,0,0,0,0
166,AL,GORGAS,33.5111,-87.235,8644311,14905,0,0,0,0,0,0,0,0
167,AL,GREENE COUNTY,32.6,-87.7667,3752685,127895,614061,0,0,0,0,0,0,0
168,AL,GULF STATES PAPER CORP,32.2608,-87.7899,19091.5,2157.7,17092.5,0,0,123494.1,0,0,0,0
169,AL,GUNTERSVILLE,34.3496,-86.3199,0,0,0,0,533772,0,0,0,0,0
170,AL,H NEELY HENRY DAM,33.7621,-85.838,0,0,0,0,110333,0,0,0,0,0
171,AL,HARRIS DAM,33.3035,-85.4432,0,0,0,0,74516,0,0,0,0,0
172,AL,HOLT DAM,33.3071,-87.4531,0,0,0,0,87119,0,0,0,0,0
173,AL,INTERNATIONAL PAPER CO,32.5245,-86.6642,41536.2,27963.6,50122.6,0,0,343896.8,0,0,0,0
174,AL,JAMES H MILLER JR,33.6319,-87.0597,20343877,5790,69345,0,0,0,0,0,0,0
175,AL,JONES BLUFF,32.5245,-86.6642,0,0,0,0,204758,0,0,0,0,0
176,AL,JORDAN DAM,32.5897,-86.1442,0,0,0,0,185656,0,0,0,0,0
177,AL,JOSEPH M FARLEY,31.1558,-85.355,0,0,0,12562059,0,0,0,0,0,0
178,AL,LAY DAM,32.8655,-86.6969,0,0,0,0,305163,0,0,0,0,0
179,AL,LEWIS SMITH DAM,33.7575,-87.2949,0,0,0,0,234693,0,0,0,0,0
180,AL,LOGAN MARTIN DAM,33.3912,-86.1476,0,0,0,0,188730,0,0,0,0,0
181,AL,M C DIXON LUMBER CO INC,31.8822,-85.4021,0,0,0,0,0,8331.3,0,0,0,0
182,AL,MARTIN DAM,32.5897,-86.1442,0,0,0,0,166867,0,0,0,0,0
183,AL,MARY ANN GAS PLANT,30.7449,-88.1865,0,0,6387.8,0,0,0,0,0,0,758.3
184,AL,MCINTOSH,31.4067,-88.1903,0,1479,215300,0,0,0,0,0,0,0
185,AL,MCWILLIAMS,31.4097,-86.3731,0,0,359624,0,0,0,0,0,0,0
186,AL,MEAD COATED BOARD INC,32.2861,-85.1697,0,12344.4,116113.6,0,0,545001.7,0,0,0,0
187,AL,MILLERS FERRY,32.0469,-87.2619,0,0,0,0,256088,0,0,0,0,0
188,AL,MITCHELL DAM,32.9291,-86.259,0,0,0,0,253508,0,0,0,0,0
189,AL,MOBILE BAY ONSHORE TREATING FACILITY,30.7449,-88.1865,0,0,60171.3,0,0,0,0,0,0,0
190,AL,MOBILE ENERGY SERVICES CO LLC,30.7449,-88.1865,169255.7,0,237091.8,0,0,142413.6,0,0,0,0
191,AL,MOBILE MILL,30.7449,-88.1865,107454.4,0,79724.7,0,0,205501.8,0,0,0,0
192,AL,NAHEOLA MILL,32.004,-88.2019,69367.2,11274.8,39591,0,0,326515.8,0,0,0,0
193,AL,POINT A,31.261,-86.4441,0,0,0,0,8803,0,0,0,0,0
194,AL,RIVERDALE MILL,32.388,-87.1441,0,13156.8,189771.6,0,0,399118.7,0,0,0,0
195,AL,SHELL OFFSHORE INC YELLOWHAMMER PLANT,30.7449,-88.1865,0,0,16478.1,0,0,0,0,0,0,0
196,AL,SLOSS INDUSTRIES CORP,33.5443,-86.9025,0,0,1023.8,0,0,4018.5,0,0,0,37420.4
197,AL,SMURFIT STONE CORP,31.1279,-87.1521,109,12304.1,1373.4,0,0,286115.1,0,0,0,0
198,AL,SO EASTERN ELECTRIC DEVELOPMENT CORP LEE COUNTY AL FACILITY,32.5781,-85.349,0,0,36471.1,0,0,0,0,0,0,0
199,AL,THURLOW DAM,32.5897,-86.1442,0,0,0,0,100602,0,0,0,0,0
200,AL,U S  ALLIANCE COOSA PINES,33.3912,-86.1476,102690.7,207.6,2781.2,0,0,128887.2,0,0,0,0
201,AL,UNOCALS CHUNCHULA PLANT 1,30.7449,-88.1865,0,0,9081.9,0,0,0,0,0,0,0
202,AL,WALTER BOULDIN DAM,32.5897,-86.1442,0,0,0,0,298393,0,0,0,0,0
203,AL,WASHINGTON COUNTY,31.4067,-88.1903,0,0,648495,0,0,0,0,0,0,0
204,AL,WEISS DAM,34.232,-85.6211,0,0,0,0,125771,0,0,0,0,0
205,AL,WEYERHAEUSER PINE HILL OPERATIONS,32.0469,-87.2619,18453.4,16479.2,54366.4,0,0,403595.6,0,0,0,50.4
206,AL,WHEELER,34.5518,-87.3181,0,0,0,0,839481,0,0,0,0,0
207,AL,WIDOWS CREEK,34.8825,-85.7547,9577732,16902,0,0,0,0,0,0,0,0
208,AL,WILSON,34.8747,-87.707,0,0,0,0,1666092,0,0,0,0,0
209,AL,YATES DAM,32.5897,-86.1442,0,0,0,0,61246,0,0,0,0,0
210,AR,ARKANSAS NUCLEAR ONE,35.4258,-93.0542,0,0,0,11651772,0,0,0,0,0,0
211,AR,ASHDOWN,33.7425,-94.1551,94125.7,863.8,124563.8,0,0,616133,0,0,0,89.4
212,AR,BAILEY,35.2572,-91.3708,0,20835,247840,0,0,0,0,0,0,0
213,AR,BEAVER,36.3104,-93.5821,0,0,0,0,92414,0,0,0,0,0
214,AR,BLAKELY MOUNTAIN,34.5813,-93.0992,0,0,0,0,142315,0,0,0,0,0
215,AR,BULL SHOALS,36.2805,-92.6498,0,0,0,0,280978,0,0,0,0,0
216,AR,CAMDEN MILL,33.5848,-92.8423,0,0,95382.2,0,0,119954.9,0,0,0,0
217,AR,CARPENTER,34.5813,-93.0992,0,0,0,0,90763,0,0,0,0,0
218,AR,CECIL LYNCH,34.752,-92.3924,0,0,75496,0,0,0,0,0,0,0
219,AR,CROSSETT PAPER,33.2022,-91.7975,0,13123.7,130592.2,0,0,417479.4,0,0,0,7771.9
220,AR,DAM 2,33.8183,-91.2546,0,0,0,0,261321,0,0,0,0,0
221,AR,DARDANELLE,35.4258,-93.0542,0,0,0,0,524915,0,0,0,0,0
222,AR,DEGRAY,34.0589,-93.1942,0,0,0,0,49511,0,0,0,0,0
223,AR,ELLIS,35.556,-94.1924,0,0,0,0,138424,0,0,0,0,0
224,AR,FITZHUGH,35.4869,-93.8887,0,15897,63130,0,0,0,0,0,0,0
225,AR,FLINT CREEK,36.2625,-94.5208,3812709,3977,0,0,0,0,0,0,0,0
226,AR,FOURCHE CREEK WASTEWATER,34.752,-92.3924,0,0,1044,0,0,5410.4,0,0,0,0
227,AR,GREERS FERRY LAKE,35.5352,-92.0219,0,0,0,0,101636,0,0,0,0,0
228,AR,HAMILTON MOSES,35.0082,-90.7757,0,0,79258,0,0,0,0,0,0,0
229,AR,HARVEY COUCH,33.3667,-93.4833,0,0,169894,0,0,0,0,0,0,0
230,AR,HELENA,34.382,-90.8424,0,0,6556.1,0,0,0,0,0,0,0
231,AR,INDEPENDENCE,35.6733,-91.4083,10210209,14758,0,0,0,0,0,0,0,0
232,AR,IPC  PINE BLUFF MILL,34.2776,-91.8382,0,827.4,229401.3,0,0,288233.5,0,0,0,0
233,AR,LAKE CATHERINE,34.4417,-92.9125,0,0,1574861,0,0,0,0,0,0,0
234,AR,LEE CREEK WATER TREATMENT FACILITY,35.556,-94.1924,0,0,0,0,156.3,0,0,0,0,0
235,AR,LITTLE ROCK,34.752,-92.3924,0,0,16265,0,0,0,0,0,0,0
236,AR,MABELVALE,34.752,-92.3924,0,0,3849,0,0,0,0,0,0,0
237,AR,MCCLELLAN,33.5642,-92.7875,0,134165,257174,0,0,0,0,0,0,0
238,AR,MUNICIPAL LIGHT,36.3498,-90.4363,0,58,0,0,0,0,0,0,0,0
239,AR,MURRAY,34.752,-92.3924,0,0,0,0,124175,0,0,0,0,0
240,AR,NARROWS,34.1476,-93.6551,0,0,0,0,29476,0,0,0,0,0
241,AR,NORFORK,36.2363,-92.3545,0,0,0,0,71714,0,0,0,0,0
242,AR,OZARK,35.4869,-93.8887,0,0,0,0,284319,0,0,0,0,0
243,AR,POTLATCH CORP ARKANSAS PULP PAPER BOARD DIV,33.8183,-91.2546,0,0,80426,0,0,91846,0,0,0,0
244,AR,POTLATCH CORP SOUTHERN WOOD PRODUCTS DIVISION,33.4354,-92.1692,0,0,0,0,0,73008.3,0,0,0,0
245,AR,REMMEL,34.3277,-93.0383,0,0,0,0,41846,0,0,0,0,0
246,AR,ROBERT E RITCHIE,34.4667,-90.6,0,0,966225,0,0,0,0,0,0,0
247,AR,SPARKS REGIONAL MEDICAL CENTER,35.1921,-94.238,0,316,2855.9,0,0,0,0,0,0,0
248,AR,WHILLOCK,35.2676,-92.7595,0,0,0,0,136520,0,0,0,0,0
249,AR,WHITE BLUFF,34.4236,-92.1392,10050655,17301,0,0,0,0,0,0,0,0
250,AZ,ABITIBI CONSOLIDATED SNOWFLAKE DIVISION,35.2863,-110.2885,330502.4,278.6,11671.5,0,0,0,0,0,0,0
251,AZ,AGUA FRIA,33.5569,-112.2175,0,32226,2011223,0,0,0,0,0,0,0
252,AZ,APACHE STATION,32.0556,-109.8861,2862418,0,596723,0,0,0,0,0,0,0
253,AZ,BIOSPHERE 2 CENTER INC,32.9836,-111.3255,0,135.5,2353.3,0,0,0,0,0,0,0
254,AZ,CHILDS,34.7053,-112.4042,0,0,0,0,20879,0,0,0,0,0
255,AZ,CHOLLA,34.9414,-110.3003,6787337,6576,1376,0,0,0,0,0,0,0
256,AZ,CORONADO,34.5778,-109.2717,6272316,3871,0,0,0,0,0,0,0,0
257,AZ,CROSSCUT,33.35,-112.49,0,0,0,0,5236,0,0,0,0,0
258,AZ,DAVIS,35.6134,-113.6474,0,0,0,0,1242714,0,0,0,0,0
259,AZ,DOUGLAS,31.8799,-109.754,0,3672,0,0,0,0,0,0,0,0
260,AZ,GLEN CANYON,35.6337,-112.0444,0,0,0,0,4134622,0,0,0,0,0
261,AZ,GOULD ELECTRONICS FOIL DIVISION,33.35,-112.49,0,0,550.6,0,0,0,0,0,0,0
262,AZ,HOOVER,35.6134,-113.6474,0,0,0,0,2865991,0,0,0,0,0
263,AZ,HORSE MESA,33.35,-112.49,0,0,0,0,222126,0,0,0,0,0
264,AZ,INA ROAD WATER POLLUTION CONTROL FACILITY,31.9699,-111.8899,0,0,14119.6,0,0,4583.3,0,0,0,0
265,AZ,IRVING,34.7053,-112.4042,0,0,0,0,11982,0,0,0,0,0
266,AZ,IRVINGTON,32.16,-110.9044,789923,320,849722,0,0,0,0,0,0,0
267,AZ,KYRENE,33.3547,-111.9364,0,15357,379067,0,0,0,0,0,0,0
268,AZ,MORMON FLAT,33.35,-112.49,0,0,0,0,80958,0,0,0,0,0
269,AZ,NAVAJO,36.9125,-111.3917,18076057,20186,0,0,0,0,0,0,0,0
270,AZ,NELSON PLANT GENERATORS,35.6134,-113.6474,0,471.2,0,0,0,0,0,0,0,0
271,AZ,NEW CORNELIA BRANCH POWER PLANT,31.9699,-111.8899,0,41,3180.3,0,0,0,0,0,0,0
272,AZ,NORTH LOOP,31.9699,-111.8899,0,25,49661,0,0,0,0,0,0,0
273,AZ,OCOTILLO,33.4467,-111.9417,0,0,749070,0,0,0,0,0,0,0
274,AZ,PALO VERDE,33.35,-112.49,0,0,0,30380571,0,0,0,0,0,0
275,AZ,ROOSEVELT,33.35,-112.49,0,0,0,0,35643,0,0,0,0,0
276,AZ,SAGUARO,32.5522,-111.2992,0,30784,632832,0,0,0,0,0,0,0
277,AZ,SANTAN,33.35,-112.49,0,25262,1458546,0,0,0,0,0,0,0
278,AZ,SOUTH CONSOLIDATED,33.35,-112.49,0,0,0,0,1082,0,0,0,0,0
279,AZ,SPRINGERVILLE,34.3186,-109.1636,5874576,2367,0,0,0,0,0,0,0,0
280,AZ,STARWOOD HOTELS RESORTS,33.35,-112.49,0,0,4146,0,0,0,0,0,0,0
281,AZ,STEWART MTN,33.35,-112.49,0,0,0,0,21939,0,0,0,0,0
282,AZ,WEST PHOENIX,33.4428,-112.1536,0,18376,1203986,0,0,0,0,0,0,0
283,AZ,YUCCA,33.22,-113.94,0,30893,342620,0,0,0,0,0,0,0
284,AZ,YUMA COGENERATION ASSOCIATES,32.7504,-114.0678,0,0,440958.8,0,0,0,0,0,0,0
285,CA,A B ENERGY INC,33.6665,-117.7664,0,0,0,0,0,0,19611.1,0,0,0
286,CA,A G WISHON,37.2746,-119.7813,0,0,0,0,73642,0,0,0,0,0
287,CA,A W HOCH,33.0261,-115.2854,0,0,0,0,0,0,0,0,350926.5,0
288,CA,ACE COGENERATION CO,34.8362,-115.9697,818874,0,1262.8,0,0,0,0,0,0,0
289,CA,AERA SAN ARDO COGEN  FACILITY,36.3469,-121.0957,0,0,50972.3,0,0,0,0,0,0,0
